ID,MODEM_NUMBER,STATUS,ERROR,ERROR_CODE,MSISDN,SENT,MODEM_INDEX_I2C,TIMESTAMP,NETWORK,USE_CALL,USE_SMS,IS_LOOPBACK_MSISDN,MODEM_MSISDN,MODEL,IMEI,IMSI,REGISTRATION_STATUS,OPERATOR,RAT,ARFCN,BSIC,PSC,PCI,MCC,MNC,LAC,CELL_ID,RSSI,SNR,CALL_RESULT,SMS_RESULT,LATITUDE,LONGITUDE,ALTITUDE,SESSION_NAME,SUCCESS_RATE
66912,4,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,4,2025-12-24 09:42:23,auto,1,0,0,12293320274,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66913,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 09:42:23,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-86.0,-9.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66914,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 09:42:23,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-80.0,-15.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66915,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 09:44:05,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-86.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66916,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 09:44:05,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-86.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66917,3,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,3,2025-12-24 09:44:05,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66918,4,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,4,2025-12-24 09:44:05,auto,1,0,0,12293320274,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66919,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 09:44:05,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-84.0,-8.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66920,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 09:44:05,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-82.0,-8.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66921,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 09:46:27,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-84.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66922,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 09:46:27,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-83.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66923,3,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,3,2025-12-24 09:46:27,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66924,4,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,4,2025-12-24 09:46:27,auto,1,0,0,12293320274,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66925,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 09:46:27,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-83.0,-9.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66926,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 09:46:27,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-83.0,-8.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66927,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 09:48:09,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-85.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66928,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 09:48:09,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-77.0,-15.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66929,3,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,3,2025-12-24 09:48:09,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66930,4,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,4,2025-12-24 09:48:09,auto,1,0,0,12293320274,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66931,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 09:48:09,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-81.0,-12.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66932,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 09:48:09,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-76.0,-15.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66933,1,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,1,2025-12-24 09:54:20,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66934,2,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,2,2025-12-24 09:54:20,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66935,3,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,3,2025-12-24 09:54:20,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,0.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66936,4,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,4,2025-12-24 09:54:20,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,0.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66937,5,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,5,2025-12-24 09:54:20,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,0.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66938,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2025-12-24 09:54:20,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66939,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 10:29:40,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-87.0,-7.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66940,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 10:29:40,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-86.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66941,3,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,3,2025-12-24 10:29:40,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66942,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-24 10:29:40,auto,1,0,0,12293320274,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,5230.0,,,100.0,311.0,480.0,44827.0,44810242.0,-93.0,-18.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66943,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2025-12-24 10:29:40,auto,1,0,0,14706128781,Quectel EG25,867929069250944.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66944,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2025-12-24 10:29:40,auto,1,0,0,14703890674,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66945,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 10:31:04,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-82.0,-14.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66946,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 10:31:04,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-87.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66947,3,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,3,2025-12-24 10:31:04,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66948,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-24 10:31:04,auto,1,0,0,12293320274,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,5230.0,,,100.0,311.0,480.0,44827.0,44810242.0,-93.0,-20.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66949,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2025-12-24 10:31:04,auto,1,0,0,14706128781,Quectel EG25,867929069250944.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66950,6,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,6,2025-12-24 10:31:04,auto,1,0,0,14703890674,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66951,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 10:33:42,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-86.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66952,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 10:33:42,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-83.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66953,3,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,3,2025-12-24 10:33:42,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66954,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-24 10:33:42,auto,1,0,0,12293320274,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-86.0,-9.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66955,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 10:33:42,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-81.0,-15.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66956,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 10:33:42,auto,1,0,0,14703890674,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,5230.0,,,100.0,311.0,480.0,44827.0,44810242.0,-94.0,-20.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66957,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 10:35:24,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-85.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66958,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 10:35:24,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-85.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66959,3,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,3,2025-12-24 10:35:24,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66960,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-24 10:35:24,auto,1,0,0,12293320274,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-85.0,-9.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66961,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 10:35:24,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-85.0,-9.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66962,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2025-12-24 10:35:24,auto,1,0,0,14703890674,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66963,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 10:38:02,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-84.0,-10.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66964,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 10:38:02,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-85.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66965,3,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,3,2025-12-24 10:38:02,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66966,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-24 10:38:02,auto,1,0,0,12293320274,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-82.0,-11.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66967,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 10:38:02,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-78.0,-15.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66968,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 10:38:02,auto,1,0,0,14703890674,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,5230.0,,,100.0,311.0,480.0,44827.0,44810242.0,-94.0,-20.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66969,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 10:39:44,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-81.0,-12.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66970,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 10:39:44,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-85.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66971,3,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,3,2025-12-24 10:39:44,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66972,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-24 10:39:44,auto,1,0,0,12293320274,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-81.0,-12.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66973,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 10:39:44,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-85.0,-8.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66974,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2025-12-24 10:39:44,auto,1,0,0,14703890674,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66975,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 10:42:27,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-85.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66976,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 10:42:27,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-82.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
66977,3,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,3,2025-12-24 10:42:27,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
66978,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-24 10:42:27,auto,1,0,0,12293320274,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-85.0,-9.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66979,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 10:42:27,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-78.0,-16.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
66980,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 10:42:27,auto,1,0,0,14703890674,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
